tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt0446370,2006,Golden Seashell,,True,False,My Son,nm1136112,Martial Fougeron,My Son,2007.0,Drama,180727
tt0424908,2006,Golden Seashell,,False,True,Copying Beethoven,nm0002140,Agnieszka Holland,Copying Beethoven,2006.0,Others,8257622
tt0412637,2006,Golden Seashell,,False,True,Delirious,nm0001139,Tom DiCillo,Delirious,2007.0,Comedy,941878
tt0906743,2006,Golden Seashell,,False,False,Forever,nm0393322,Heddy Honigmann,Forever,2007.0,Others,77224
tt0464038,2006,Golden Seashell,,False,False,Hana,nm0466153,Hirokazu Koreeda,Hana,2007.0,Comedy,695675
tt0470587,2006,Golden Seashell,,False,False,Las vidas de Celia,nm0154464,Antonio Chavarrías,Las vidas de Celia,2007.0,Drama,43519
tt0477331,2006,Golden Seashell,,False,False,Lo que sé de Lola,nm1503559,Javier Rebollo,Lo que sé de Lola,2006.0,Drama,10613
tt0441774,2006,Golden Seashell,,False,False,Lonely Hearts,nm0733149,Todd Robinson,Lonely Hearts,2006.0,Others,3436137
tt0492492,2006,Golden Seashell,,False,False,Sleeping Dogs Lie,nm0001281,Bobcat Goldthwait,Sleeping Dogs Lie,2006.0,Comedy,843285
tt0889222,2006,Golden Seashell,,False,True,Sounds of Sand,nm0405578,Marion Hänsel,Sounds of Sand,2007.0,Drama,206291
tt0469754,2006,Golden Seashell,,False,False,The Boss of It All,nm0001885,Lars von Trier,The Boss of It All,2007.0,Comedy,3910684
tt0939911,2006,Golden Seashell,,False,False,The Old Garden,nm0407992,Sang-soo Im,The Old Garden,2007.0,Drama,1963189
tt0865438,2006,Golden Seashell,,False,True,The Road to San Diego,nm0815044,Carlos Sorin,The Road to San Diego,2007.0,Comedy,24135
tt0765266,2006,Golden Seashell,,False,False,Vete de mí,nm0508277,Víctor García León,Vete de mí,2006.0,Comedy,578508
tt0454602,2006,Best New Director,,True,True,Fair Play,nm1014409,Lionel Bailliu,Fair Play,2006.0,Others,752735
tt0768837,2006,Best New Screenwriter,,True,True,Singapore Dreaming,nm2157449,Yen Yen Woo,Singapore Dreaming,2006.0,Drama,952
tt0462242,2006,Horizons Award - Special Mention,,True,True,El custodio,nm0604169,Rodrigo Moreno,El custodio,2007.0,Drama,205820
tt0449059,2006,Audience Award,,True,True,Little Miss Sunshine,nm0206760,Jonathan Dayton,Little Miss Sunshine,2006.0,Comedy,201047318
tt0495040,2006,Youth Jury Award,,True,True,The Art of Crying,nm0283844,Peter Schønau Fog,The Art of Crying,2007.0,Comedy,20783
tt0813630,2006,Films in Progress Award,,True,True,A Stray Girlfriend,nm1195064,Ana Katz,A Stray Girlfriend,2007.0,Drama,65499
tt0984175,2006,TVE Award,,True,True,Alice's House,nm0854098,Chico Teixeira,Alice's House,2007.0,Drama,317771
tt0808267,2006,TVE Award,,True,True,Fiesta Patria,nm0893562,Luis R. Vera,Fiesta Patria,2008.0,Others,43620
tt0441909,2006,FIPRESCI Film of the Year,,True,True,Volver,nm0000264,Pedro Almodóvar,Volver,2007.0,Comedy,124336297
tt0460740,2006,C.I.C.A.E. Award,,True,True,Cashback,nm1193346,Sean Ellis,Cashback,2007.0,Comedy,2868011
tt0499019,2006,Sebastiane Award,,True,True,Estrellas de La Línea,nm1320860,Chema Rodríguez,Estrellas de La Línea,2006.0,Others,48874
tt0969705,2006,Zabaltegi Section,Competition,False,False,Familia tortuga,nm1585512,Rubén Imaz,Familia tortuga,2008.0,Drama,10302
tt0838233,2007,Golden Seashell,Best Film,True,True,A Thousand Years of Good Prayers,nm0911061,Wayne Wang,A Thousand Years of Good Prayers,2008.0,Drama,2035187
tt0810868,2007,Golden Seashell,,False,False,Free Rainer,nm0918326,Hans Weingartner,Free Rainer,2007.0,Comedy,2365299
tt0780565,2007,Golden Seashell,,False,False,Mataharis,nm0093081,Icíar Bollaín,Mataharis,2007.0,Comedy,2531125
tt0862826,2007,Golden Seashell,,False,True,Siete mesas de billar francés,nm0703265,Gracia Querejeta,Siete mesas de billar francés,2007.0,Drama,2071690
tt1094627,2007,Special Prize of the Jury,,True,True,Buddha Collapsed Out of Shame,nm0538529,Hana Makhmalbaf,Buddha Collapsed Out of Shame,2008.0,Drama,1888332
tt1091616,2007,Prize of the Jury,Best Cinematography,True,True,Exodus,nm1185460,Charlie Lam,Exodus,2008.0,Comedy,674941
tt0829193,2007,Best Screenplay,,True,True,Honeydripper,nm0000626,John Sayles,Honeydripper,2007.0,Others,994135
tt0482901,2007,Horizons Award,,True,True,The Pope's Toilet,nm0273483,Enrique Fernández,The Pope's Toilet,2009.0,Comedy,1353794
tt0481320,2007,Horizons Award - Special Mention,,True,True,Blue Eyelids,nm0176496,Ernesto Contreras,Blue Eyelids,2007.0,Comedy,467863
tt0473697,2007,Horizons Award - Special Mention,,True,True,Satanás,nm0306622,Marcela Mar,Satanás,2007.0,Others,226597
tt0401383,2007,Audience Award,European Film,True,True,The Diving Bell and the Butterfly,nm0773603,Julian Schnabel,The Diving Bell and the Butterfly,2008.0,Others,31124702
tt0825236,2007,Audience Award,,True,True,Caramel,nm1701024,Nadine Labaki,Caramel,2008.0,Comedy,18474822
tt0815490,2007,TVE Award,,True,True,Acné,nm0992159,Federico Veiroj,Acné,2008.0,Comedy,97510
tt1090680,2007,Cinema in Motion Award,,True,True,Salt of This Sea,nm1486975,Annemarie Jacir,Salt of This Sea,2009.0,Drama,901027
